word,wlen,firsttime,totaltime,word,sent_id,sent_pos,word_length,surprisal,entropy,entry,probability
It ,3,170.88888888888889,170.88888888888889,it,0,0,2,-1.0618397718538803,-2.4121548946562807,562.2480449059623,2.8916861412081296
must ,5,156.44444444444446,235.11111111111111,must,1,1,4,6.431188441089753,-2.4121548946562807,4.973374341283761,0.001610535669915321
be ,3,54.77777777777778,69.55555555555556,be,2,2,2,1.598144124124891,-2.4121548946562807,6.472647998527341,0.20227156078045344
a ,2,71.55555555555556,88.11111111111111,a,3,3,1,2.652727443075307,-2.4121548946562807,6.596015444569157,0.07045877844512789
difficult ,10,124.22222222222223,207.44444444444446,difficult,4,4,9,7.3626645387735445,-2.4121548946562807,7.842737769283253,0.0006345055405012143
situation ,10,185.66666666666666,255.66666666666666,situation,5,5,9,5.185023208419041,-2.4121548946562807,7.2958495446085925,0.005599806651141072
for ,4,98.0,132.77777777777777,for,6,6,3,4.587817083714801,-2.4121548946562807,6.750552126648876,0.010175045420677422
you ,4,85.66666666666667,100.77777777777777,you,7,7,3,5.0481653612615744,-2.4121548946562807,5.980942642187526,0.006421103050869375
all. ,5,125.22222222222223,159.11111111111111,all,8,8,3,5.3684149837097594,-2.4121548946562807,5.343279985881214,0.00466151403354969
Difficult! ,11,160.22222222222223,433.44444444444446,difficult,0,0,9,3.859044181803714,0.08138008838882152,562.2480449059623,0.02108814632715206
It's ,5,161.66666666666666,327.77777777777777,its,0,0,3,-0.2707599778578113,-0.35494832334152066,562.2480449059623,1.3109603731018644
damnable! ,10,184.55555555555554,460.22222222222223,damnable,1,1,8,14.50512163673617,-0.35494832334152066,7.1558431013877,5.01771180585871e-07
Thus ,5,148.44444444444446,170.66666666666666,thus,0,0,4,3.522731868419688,0.8275881212646827,562.2480449059623,0.029518683757052144
it ,3,245.88888888888889,294.22222222222223,it,1,1,2,5.775576719344184,0.8275881212646827,9.915493742289142,0.003102407923948312
came ,5,208.55555555555554,283.0,came,2,2,4,5.7679740711138985,0.8275881212646827,4.973374341283761,0.003126084327703752
about ,6,166.0,290.55555555555554,about,3,3,5,6.925969716625119,0.8275881212646827,5.7956956494829575,0.000981950442641482
"that, ",6,199.77777777777777,237.66666666666666,that,4,4,4,4.341385088471269,0.8275881212646827,5.636323558734692,0.013018483957840825
three ,6,154.55555555555554,177.77777777777777,three,5,5,5,8.550664536979383,0.8275881212646827,6.170007455088655,0.0001934165244084618
days ,5,151.0,179.44444444444446,days,6,6,4,3.4051309612203036,0.8275881212646827,6.6066208852029575,0.0332024715610604
"later, ",7,114.44444444444444,214.77777777777777,later,7,7,5,3.737761034143703,0.8275881212646827,5.585840539749495,0.023807347340904
I ,2,57.44444444444444,102.11111111111111,i,8,8,1,4.983405782015165,0.8275881212646827,6.8118957248284655,0.006850690820978169
descended ,10,182.11111111111111,377.55555555555554,descended,9,9,9,14.477504770561172,0.8275881212646827,5.303104018226801,5.158216500957734e-07
from ,5,167.11111111111111,312.22222222222223,from,10,10,4,5.507534315563657,0.8275881212646827,11.131205330513128,0.00405609611669649
the ,4,148.55555555555554,220.33333333333334,the,11,11,3,1.389223129290745,0.8275881212646827,5.918252517048124,0.2492688791216753
train ,6,184.77777777777777,305.6666666666667,train,12,12,5,8.839768388986718,0.8275881212646827,8.130496259565017,0.00014485629311050463
at ,3,89.22222222222223,89.22222222222223,at,13,13,2,5.8783869670883195,0.8275881212646827,9.44936678144572,0.0027992969934634683
Styles ,7,251.66666666666666,416.77777777777777,styles,14,14,6,15.15718412599471,0.8275881212646827,5.439171189527885,2.614078185286011e-07
St. ,4,217.11111111111111,296.8888888888889,st,15,15,2,11.48479344439147,0.8275881212646827,10.52521498001296,1.0285314627774464e-05
"Mary, ",6,162.88888888888889,283.55555555555554,mary,0,0,4,3.859044181803714,1.2394748586892457,562.2480449059623,0.02108814632715206
an ,3,99.0,139.55555555555554,an,1,1,2,11.59921062594788,1.2394748586892457,10.146894274715542,9.17332606456449e-06
absurd ,7,196.22222222222223,706.8888888888889,absurd,2,2,6,7.749141123202795,1.2394748586892457,6.918812406865484,0.00043111265426763626
little ,7,238.33333333333334,524.7777777777778,little,3,3,6,11.439712476814206,1.2394748586892457,10.794209327582227,1.0759596791795654e-05
"station, ",9,170.77777777777777,270.55555555555554,station,4,4,7,12.704933548063188,1.2394748586892457,7.231857809514862,3.0361097545001654e-06
with ,5,216.55555555555554,259.0,with,5,5,4,6.077669689059134,1.2394748586892457,8.351162632810967,0.0022935150336388303
no ,3,62.333333333333336,80.11111111111111,no,6,6,2,4.995492197969715,1.2394748586892457,5.960829467598924,0.006768388891711629
apparent ,9,188.66666666666666,506.55555555555554,apparent,7,7,8,7.879606676876368,1.2394748586892457,6.531063917932671,0.00037838185385072586
reason ,7,165.11111111111111,346.6666666666667,reason,8,8,6,5.69507830227291,1.2394748586892457,10.18267576435879,0.003362473879465974
for ,4,6.555555555555555,6.555555555555555,for,9,9,3,2.5556693856958623,1.2394748586892457,7.49929983604697,0.07764024340065306
"existence, ",11,211.44444444444446,359.44444444444446,existence,10,10,9,15.762605351989343,1.2394748586892457,5.980942642187526,1.426880080635847e-07
perched ,8,348.0,457.55555555555554,perched,11,11,7,11.548819221363821,1.2394748586892457,10.039393640527216,9.647427857912683e-06
up ,3,83.33333333333333,83.33333333333333,up,12,12,2,11.359744314996973,1.2394748586892457,11.286098269667276,1.1655360966529134e-05
in ,3,171.88888888888889,171.88888888888889,in,13,13,2,3.007357675069881,1.2394748586892457,4.9043890175223135,0.04942209561807585
the ,4,120.77777777777777,120.77777777777777,the,14,14,3,1.3604684439915762,1.2394748586892457,5.691515004729287,0.25654057391111335
midst ,6,188.66666666666666,188.66666666666666,midst,15,15,5,8.113927716348588,1.2394748586892457,8.130496259565017,0.0002993408353138316
of ,3,20.22222222222222,20.22222222222222,of,16,16,2,2.1652062867335924,1.2394748586892457,10.365417404439771,0.11472626564946965
green ,6,191.11111111111111,266.1111111111111,green,17,17,5,8.866649677852097,1.2394748586892457,6.480488728684162,0.0001410142402715438
fields ,7,174.22222222222223,213.88888888888889,fields,18,18,6,12.0377233068031,1.2394748586892457,8.524289042628839,5.916749642036647e-06
and ,4,45.77777777777778,66.55555555555556,and,19,19,3,3.146032862456353,1.2394748586892457,9.933028375468488,0.043022464801967225
country ,8,199.77777777777777,319.1111111111111,country,20,20,7,9.428901295573649,1.2394748586892457,7.898216133854422,8.036745152104738e-05
lanes. ,7,227.77777777777777,257.1111111111111,lanes,21,21,5,13.139524423557054,1.2394748586892457,5.587420889875271,1.9659707317511574e-06
John ,5,135.33333333333334,251.88888888888889,john,0,0,4,2.377872219509226,1.097858417588632,562.2480449059623,0.09274771448130276
Cavendish ,10,184.33333333333334,504.8888888888889,cavendish,1,1,9,12.157093963592384,1.097858417588632,8.651432862942432,5.250989811579483e-06
was ,4,144.0,169.0,was,2,2,3,11.351384208654743,1.097858417588632,11.326629437036754,1.1753209465699098e-05
waiting ,8,189.44444444444446,230.11111111111111,waiting,3,3,7,7.494287118853216,1.097858417588632,6.511084889382033,0.0005562531181407654
on ,3,45.22222222222222,64.66666666666667,on,4,4,2,4.3820486221190516,1.097858417588632,8.31181499791988,0.012499725159956905
the ,4,189.88888888888889,227.33333333333334,the,5,5,3,1.503316719867435,1.097858417588632,5.30381036042305,0.22239132584375357
"platform, ",10,199.33333333333334,306.77777777777777,platform,6,6,8,7.9370116538788995,1.097858417588632,8.130496259565017,0.0003572725386400792
and ,4,79.55555555555556,79.55555555555556,and,7,7,3,4.143262558241148,1.097858417588632,8.371302908546097,0.015870986925722655
piloted ,8,282.0,535.5555555555555,piloted,8,8,7,16.694031273608793,1.097858417588632,7.898216133854422,5.6217863560241e-08
me ,3,113.44444444444444,140.77777777777777,me,9,9,2,11.363898304141653,1.097858417588632,11.260435737061274,1.1607045144773015e-05
out ,4,177.11111111111111,270.55555555555554,out,10,10,3,5.119647788730172,1.097858417588632,5.5844913701093155,0.0059781280883329565
to ,3,84.22222222222223,84.22222222222223,to,11,11,2,2.962204842550643,1.097858417588632,4.477923678697602,0.05170479048114201
the ,4,153.77777777777777,325.6666666666667,the,5,12,3,2.33305515039662,1.097858417588632,6.567673216488289,0.09699894756367648
car. ,5,152.0,175.22222222222223,car,13,13,3,7.271300232186749,1.097858417588632,8.130496259565017,0.0006952074747098569
Got ,4,161.0,305.44444444444446,got,0,0,3,0.4191679816899187,0.7413085857942148,562.2480449059623,0.6575937222846082
a ,2,141.22222222222223,160.11111111111111,a,1,1,1,2.228664248248755,0.7413085857942148,6.299190337790973,0.10767215739525646
drop ,5,134.33333333333334,257.3333333333333,drop,2,2,4,7.950368252755897,0.7413085857942148,7.842737769283253,0.00035253231972357
or ,3,184.88888888888889,237.88888888888889,or,3,3,2,6.018792151011397,0.7413085857942148,8.658967079756165,0.002432606042022857
two ,4,207.11111111111111,348.0,two,4,4,3,4.657894674403944,0.7413085857942148,7.329772827711263,0.009486413381593837
of ,3,118.33333333333333,134.88888888888889,of,5,5,2,3.4050341320245323,0.7413085857942148,6.490551885425782,0.03320568668533572
petrol ,7,212.77777777777777,455.22222222222223,petrol,6,6,6,9.425965630694574,0.7413085857942148,6.480488728684162,8.06037300735328e-05
"still, ",7,220.77777777777777,353.22222222222223,still,7,7,5,11.428117373249712,0.7413085857942148,10.926956085541443,1.0885081529260654e-05
you ,4,106.88888888888889,106.88888888888889,you,8,8,3,13.342205943599941,0.7413085857942148,6.8858751527760935,1.6052903029916648e-06
"see, ",5,181.88888888888889,272.22222222222223,see,9,9,3,4.730374746539961,0.7413085857942148,5.343279985881214,0.008823163969939703
he ,3,65.22222222222223,65.22222222222223,he,10,10,2,6.684607233949023,0.7413085857942148,5.893629294991167,0.0012500056171612516
remarked. ,10,247.0,480.22222222222223,remarked,11,11,8,14.769129113705532,0.7413085857942148,5.123936776360428,3.853441084353917e-07
Mainly ,7,208.88888888888889,391.44444444444446,mainly,0,0,6,4.774495736022676,0.47669584617470867,562.2480449059623,0.008442340182301942
owing ,6,177.55555555555554,224.0,owing,1,1,5,11.582694035524852,0.47669584617470867,10.18778530054846,9.326096282618023e-06
to ,3,89.22222222222223,129.33333333333334,to,2,2,2,2.474242245803973,0.47669584617470867,10.64294149313784,0.08422678928526586
the ,4,202.11111111111111,331.8888888888889,the,3,3,3,2.33305515039662,0.47669584617470867,6.567673216488289,0.09699894756367648
activities. ,12,190.55555555555554,657.5555555555555,activities,4,4,10,8.603418902605705,0.47669584617470867,8.130496259565017,0.00018347742866133639
The ,4,153.88888888888889,220.66666666666666,the,0,0,3,-3.0096188862025404,-60.941685508384914,562.2480449059623,20.279669590377047
village ,8,237.44444444444446,594.7777777777778,village,1,1,7,8.113927716348588,-60.941685508384914,8.130496259565017,0.0002993408353138316
of ,3,125.77777777777777,141.22222222222223,of,2,2,2,3.7246667135805325,-60.941685508384914,9.071684631530866,0.024121138335108813
Styles ,7,224.88888888888889,540.0,styles,3,3,6,16.691095608729714,-60.941685508384914,6.480488728684162,5.638314285147693e-08
St. ,4,150.66666666666666,235.66666666666666,st,4,4,2,11.48479344439147,-60.941685508384914,10.52521498001296,1.0285314627774464e-05
Mary ,5,131.88888888888889,267.44444444444446,mary,0,0,4,3.859044181803714,1.223493327490455,562.2480449059623,0.02108814632715206
was ,4,154.77777777777777,173.33333333333334,was,1,1,3,5.718278676844899,1.223493327490455,10.146894274715542,0.003285361206266168
situated ,9,193.33333333333334,459.44444444444446,situated,2,2,8,15.318733049730834,1.223493327490455,6.511084889382033,2.2241228234336885e-07
about ,6,227.33333333333334,272.55555555555554,about,3,3,5,11.384413291697976,1.223493327490455,11.135455627253714,1.1371352638641156e-05
two ,4,91.22222222222223,91.22222222222223,two,4,4,3,5.086665483702493,1.223493327490455,5.636323558734692,0.006178588178436024
miles ,6,112.11111111111111,129.11111111111111,miles,5,5,5,6.495408647944205,1.223493327490455,6.490551885425782,0.0015103578825226222
from ,5,138.11111111111111,148.55555555555554,from,6,6,4,3.248203446127273,1.223493327490455,8.95308908249688,0.0388439303963827
the ,4,89.0,89.0,the,7,7,3,1.389223129290745,1.223493327490455,5.918252517048124,0.2492688791216753
little ,7,134.77777777777777,169.88888888888889,little,8,8,6,8.113927716348588,1.223493327490455,8.130496259565017,0.0002993408353138316
"station, ",9,180.77777777777777,378.44444444444446,station,9,9,7,12.704933548063188,1.223493327490455,7.231857809514862,3.0361097545001654e-06
and ,4,61.55555555555556,77.44444444444444,and,10,10,3,3.3722289260123133,1.223493327490455,8.351162632810967,0.03431307074858062
Styles ,7,250.44444444444446,499.55555555555554,styles,11,11,6,10.121349210334161,1.223493327490455,7.898216133854422,4.021183469230382e-05
Court ,6,276.0,347.6666666666667,court,12,12,5,11.48479344439147,1.223493327490455,10.52521498001296,1.0285314627774464e-05
lay ,4,133.33333333333334,199.66666666666666,lay,13,13,3,12.80788039527444,1.223493327490455,6.507015645923879,2.739102091030536e-06
a ,2,149.66666666666666,173.0,a,14,14,1,4.536075499578695,1.223493327490455,10.473251387474104,0.010715376643990283
mile ,5,200.88888888888889,267.0,mile,15,15,4,8.461069463042415,1.223493327490455,7.842737769283253,0.00021154570933474794
the ,4,188.11111111111111,188.11111111111111,the,7,16,3,5.6399361749869525,1.223493327490455,10.414991986996254,0.003553095175330436
other ,6,200.44444444444446,277.0,other,17,17,5,5.534283237350401,1.223493327490455,8.130496259565017,0.003949038144867432
side ,5,135.55555555555554,171.77777777777777,side,18,18,4,4.332425443504662,1.223493327490455,6.968554444590758,0.01313564904712086
of ,3,197.88888888888889,214.11111111111111,of,19,19,2,1.6425339000296963,1.223493327490455,6.630938136661176,0.19348913846923474
it. ,4,57.888888888888886,57.888888888888886,it,20,20,2,5.4330494902457165,1.223493327490455,6.480488728684162,0.004369749954132314
It ,3,124.33333333333333,153.0,it,0,0,2,-1.0618397718538803,-2.4893969039388497,562.2480449059623,2.8916861412081296
was ,4,197.33333333333334,236.66666666666666,was,1,1,3,2.3528163883733906,-2.4893969039388497,4.973374341283761,0.09510094349723916
a ,2,204.66666666666666,204.66666666666666,a,2,2,1,2.5747031933426507,-2.4893969039388497,6.511084889382033,0.07617642911488617
"still, ",7,169.0,303.55555555555554,still,3,3,5,9.55905991638801,-2.4893969039388497,7.842737769283253,7.055909894592583e-05
warm ,5,200.22222222222223,305.77777777777777,warm,4,4,4,13.342205943599941,-2.4893969039388497,6.8858751527760935,1.6052903029916648e-06
day ,4,113.22222222222223,165.55555555555554,day,5,5,3,5.7409529761192495,-2.4893969039388497,10.023719986335475,0.0032117061372155644
in ,3,142.77777777777777,156.22222222222223,in,6,6,2,3.4057385067094925,-2.4893969039388497,5.315201343286761,0.03318230567570019
early ,6,162.77777777777777,371.55555555555554,early,7,7,5,6.4620725119363325,-2.4893969039388497,5.691515004729287,0.0015615560109239893
July. ,6,160.11111111111111,188.33333333333334,july,8,8,4,5.705327393171998,-2.4893969039388497,7.08569573772354,0.0033281875808549633
As ,3,22.88888888888889,45.0,as,0,0,2,0.048494548920259006,1.7078789028624495,562.2480449059623,0.9526625323311111
one ,4,225.77777777777777,466.3333333333333,one,1,1,3,4.932000668446267,1.7078789028624495,5.4696768494136,0.007212059897313623
looked ,7,233.11111111111111,404.77777777777777,looked,2,2,6,14.242698204527953,1.7078789028624495,5.118390386732465,6.523411311707045e-07
out ,4,76.77777777777777,102.11111111111111,out,3,3,3,6.061530370232856,1.7078789028624495,8.431435560763408,0.002330831122127369
over ,5,257.55555555555554,331.77777777777777,over,4,4,4,6.224761011110776,1.7078789028624495,4.477923678697602,0.001979796908282967
the ,4,250.55555555555554,276.3333333333333,the,5,5,3,1.1771317565488466,1.7078789028624495,5.058009211763925,0.30816135400363354
flat ,5,230.88888888888889,287.1111111111111,flat,6,6,4,10.161011123101376,1.7078789028624495,8.130496259565017,3.864817034571732e-05
